size1,size2,size3,Id
300.057,199.98900000000003,200.012,50899
300.036,199.96699999999998,200.003,50900
300.094,199.998,200.01299999999998,50901
300.085,199.981,199.98999999999998,50902
300.052,199.99599999999998,199.994,50904
299.999,199.935,199.95499999999998,50905
300.058,199.94400000000002,199.96,50906
300.08099999999996,199.998,200.018,50907
300.08299999999997,199.97700000000003,199.989,50908
300.02799999999996,199.949,199.99599999999998,50909
300.058,200.005,200.03,50914
300.039,199.98900000000003,200.007,50915
300.073,199.96699999999998,200.017,50918
300.025,199.938,199.986,50920
300.03499999999997,199.93200000000002,199.994,50921
300.032,199.993,200.0,50924
299.996,199.926,199.965,50926
300.063,199.99099999999999,200.03099999999998,50927
300.037,199.95799999999997,199.984,50928
300.004,199.95799999999997,199.98,50931
300.05,199.973,200.018,50932
300.055,199.969,200.01099999999997,50933
300.042,199.97700000000003,199.998,50934
300.06,199.983,199.97599999999997,50935
300.059,199.95799999999997,199.99599999999998,50936
300.08599999999996,199.97199999999998,200.025,50937
300.096,199.99900000000002,200.042,50938
300.006,199.942,199.97400000000002,50939
300.046,199.96699999999998,199.99599999999998,50940
300.064,199.985,200.00400000000002,50941
300.056,199.98200000000003,199.98499999999999,50943
300.048,199.962,199.975,50945
300.01099999999997,199.976,199.98999999999998,50946
300.032,199.954,200.002,50949
300.003,199.91500000000002,199.95299999999997,50950
300.055,199.935,200.003,50951
300.052,199.952,199.954,50953
300.042,199.918,199.98099999999997,50954
300.061,199.96299999999997,199.992,50956
300.104,199.993,200.016,50957
300.02299999999997,199.91700000000003,199.96599999999998,50958
300.053,199.926,199.965,50959
300.049,199.973,199.998,50960
300.008,199.94299999999998,199.962,50963
300.034,199.93400000000003,199.977,50966
300.01099999999997,199.94400000000002,199.979,50967
300.084,199.954,199.989,50968
300.063,199.971,199.987,50969
300.062,199.94400000000002,199.987,50970
300.017,199.985,199.98999999999998,50971
300.062,199.971,200.00799999999998,50972
300.03099999999995,199.95599999999996,199.96900000000002,50973
300.024,199.97500000000002,200.00400000000002,50974
300.002,199.94799999999998,199.97299999999998,50975
300.094,200.00099999999998,200.04299999999998,50976
300.06,199.97899999999998,200.018,50977
300.014,199.942,199.986,50979
300.046,199.95299999999997,200.01099999999997,50980
300.037,199.98000000000002,200.0,50981
300.03499999999997,199.95099999999996,200.00599999999997,50982
300.06,199.96299999999997,200.021,50983
300.039,199.93200000000002,200.00799999999998,50984
300.077,199.957,200.029,50985
300.003,199.95599999999996,199.98099999999997,50986
300.047,199.95,200.021,50987
300.043,199.971,200.005,50988
300.036,199.94299999999998,200.0,50989
300.045,199.94799999999998,200.00599999999997,50990
300.018,199.93,199.99099999999999,50991
300.089,200.00099999999998,200.047,50992
300.08099999999996,199.98400000000004,200.033,50993
300.049,199.95299999999997,200.01099999999997,50994
300.012,199.93900000000002,199.987,50995
299.984,199.902,199.984,50999
299.99,199.93599999999998,199.982,51000
299.996,199.96099999999996,199.967,51004
299.994,199.96299999999997,199.96,51005
299.988,199.95999999999998,199.95299999999997,51006
300.025,199.985,199.986,51007
299.97499999999997,199.96699999999998,199.95299999999997,51008
299.965,199.95299999999997,199.947,51009
300.004,199.96499999999997,199.962,51010
300.01599999999996,199.971,199.97599999999997,51011
300.01099999999997,199.95099999999996,199.97,51012
299.967,199.96699999999998,199.94599999999997,51013
300.01,199.949,199.972,51014
300.01599999999996,199.94599999999997,199.97599999999997,51015
299.991,199.94099999999997,199.967,51016
299.997,199.923,199.965,51017
300.03099999999995,200.00400000000002,199.99599999999998,51018
300.038,199.97500000000002,200.00599999999997,51019
300.02099999999996,199.95099999999996,199.987,51020
300.032,199.96699999999998,199.997,51021
300.046,199.981,200.00799999999998,51022
300.039,199.95499999999998,200.0,51023
300.01,199.93599999999998,199.98499999999999,51024
300.032,199.93900000000002,199.999,51025
300.046,199.949,200.00599999999997,51026
300.073,199.957,200.025,51027
300.038,199.942,200.0,51028
300.03299999999996,199.938,200.002,51029
300.053,199.954,200.007,51030
300.015,199.93200000000002,199.98499999999999,51031
300.055,199.96999999999997,200.014,51032
300.05400000000003,199.947,200.01,51033
300.042,199.947,200.01,51034
300.068,199.97899999999998,200.02599999999998,51035
300.037,199.95299999999997,200.005,51036
300.065,199.96999999999997,200.018,51037
300.043,199.93599999999998,200.002,51038
300.05400000000003,199.964,200.014,51039
300.039,199.95,200.01,51041
300.029,199.928,199.99599999999998,51042
300.013,199.945,199.987,51043
300.034,199.928,200.00599999999997,51044
300.03499999999997,199.95099999999996,200.007,51046
300.043,199.966,200.017,51047
300.037,199.95,200.00599999999997,51048
300.049,199.93599999999998,200.01,51050
300.074,199.959,200.02700000000002,51051
300.036,199.942,200.005,51053
300.019,199.925,199.988,51054
300.007,199.937,199.98,51055
300.059,199.92700000000002,199.98,51057
300.005,199.93200000000002,199.975,51058
300.07099999999997,199.91199999999998,199.965,51059
300.053,199.90499999999997,199.975,51060
300.043,199.93099999999998,199.97599999999997,51061
300.015,199.918,199.987,51062
300.005,199.90800000000002,199.968,51063
300.03,199.91500000000002,199.982,51068
300.037,199.933,199.98099999999997,51073
300.066,199.94099999999997,199.96900000000002,51074
300.067,199.95299999999997,199.989,51076
300.074,199.93400000000003,199.97299999999998,51078
300.094,199.94799999999998,199.97299999999998,51082
300.059,199.95599999999996,199.982,51083
300.082,199.96699999999998,200.00400000000002,51084
300.103,199.94799999999998,199.98299999999998,51087
300.059,199.97500000000002,200.01099999999997,51089
300.113,199.96299999999997,199.99599999999998,51090
300.11,199.962,200.012,51091
300.08599999999996,199.911,199.972,51095
300.068,199.96800000000002,199.998,51096
300.034,199.916,199.98999999999998,51097
300.092,199.95099999999996,199.984,51099
300.062,199.89499999999998,199.96900000000002,51101
300.061,199.93099999999998,199.967,51110
300.069,199.923,199.96599999999998,51111
300.09,199.95099999999996,199.995,51112
300.094,199.94,200.002,51116
300.065,199.91500000000002,199.97799999999998,51117
300.08299999999997,199.93400000000003,199.97599999999997,51119
300.061,199.911,199.98499999999999,51121
300.06,199.90699999999998,199.984,51122
300.061,199.96299999999997,199.96099999999998,51124
300.068,199.913,199.96099999999998,51126
300.058,199.914,199.963,51127
300.065,199.971,200.007,51128
300.099,199.952,200.015,51129
300.082,199.942,199.97400000000002,51130
300.037,199.89999999999998,199.956,51134
300.118,199.973,200.005,51135
300.053,199.93,199.984,51136
300.08299999999997,199.92200000000003,199.97099999999998,51137
300.065,199.94,199.98099999999997,51138
300.07,199.91000000000003,199.96,51139
300.078,199.949,199.96099999999998,51141
300.008,199.938,199.98,51143
300.075,199.91900000000004,199.984,51144
300.057,199.935,199.964,51149
300.074,199.95999999999998,199.993,51152
300.08099999999996,199.916,199.975,51154
300.084,199.937,199.97299999999998,51155
300.08799999999997,199.93400000000003,199.986,51156
300.096,199.93900000000002,199.977,51157
300.079,199.94,199.96900000000002,51158
300.094,199.93400000000003,199.998,51160
300.07599999999996,199.904,199.97599999999997,51164
300.10699999999997,199.926,199.992,51165
300.117,199.962,200.005,51167
300.106,199.92900000000003,199.988,51168
300.104,199.954,200.00099999999998,51169
300.111,199.94,199.998,51172
300.07,199.93,199.997,51173
300.094,199.93200000000002,199.989,51174
300.08599999999996,199.947,200.022,51175
300.104,199.95099999999996,199.999,51176
300.079,199.92200000000003,199.982,51178
300.104,199.95499999999998,199.993,51179
300.08799999999997,199.92700000000002,199.98499999999999,51180
300.08099999999996,199.92400000000004,199.97599999999997,51181
300.105,199.96999999999997,200.012,51182
300.087,199.95599999999996,200.019,51185
300.104,199.971,200.03599999999997,51186
300.128,199.99400000000003,200.063,51189
300.063,199.90800000000002,199.97799999999998,51190
300.097,199.933,199.98299999999998,51192
300.106,199.937,200.01,51193
300.101,199.94299999999998,199.977,51194
300.03499999999997,199.91199999999998,199.989,51196
300.077,199.92000000000002,199.968,51197
300.084,199.947,199.989,51198
300.087,199.94799999999998,199.98499999999999,51199
300.094,199.928,199.988,51200
300.096,199.96699999999998,200.007,51202
300.065,199.957,200.015,51203
300.077,199.93900000000002,199.999,51205
300.079,199.916,199.979,51206
300.064,199.938,200.0,51207
300.103,199.96699999999998,200.01299999999998,51209
300.07599999999996,199.94299999999998,200.00400000000002,51211
300.084,199.92900000000003,199.98999999999998,51212
300.08299999999997,199.93900000000002,199.982,51213
300.07099999999997,199.913,199.962,51214
300.037,199.95,199.98299999999998,51215
300.101,199.94099999999997,199.98299999999998,51216
300.078,199.91000000000003,199.97,51217
300.062,199.90499999999997,199.972,51218
300.089,199.94099999999997,200.00599999999997,51219
300.078,199.947,199.982,51220
300.092,199.94400000000002,199.994,51222
300.052,199.954,200.007,51223
300.077,199.95499999999998,200.01299999999998,51224
300.056,199.964,200.01999999999998,51225
300.077,199.94299999999998,199.98099999999997,51226
300.077,199.959,200.018,51227
300.073,199.914,199.98099999999997,51228
300.065,199.954,200.00900000000001,51232
300.085,199.93,199.989,51233
300.07099999999997,199.918,199.965,51234
300.085,199.92400000000004,199.96900000000002,51235
300.066,199.91900000000004,199.959,51236
300.109,199.95,199.999,51238
300.104,199.99599999999998,200.03599999999997,51240
300.079,199.937,199.992,51241
300.046,199.93900000000002,199.96900000000002,51242
300.08599999999996,199.93200000000002,199.995,51243
300.075,199.96999999999997,200.00400000000002,51246
300.075,199.94400000000002,199.98099999999997,51247
300.058,199.945,199.984,51248
300.102,199.964,199.987,51249
300.075,199.942,199.994,51250
300.07,199.94299999999998,199.993,51251
300.078,199.957,199.98,51253
300.089,199.93099999999998,200.005,51254
300.09,199.95499999999998,200.016,51255
300.085,199.95499999999998,200.01299999999998,51257
300.073,199.95299999999997,200.019,51259
300.066,199.899,199.95499999999998,51261
300.09099999999995,199.91900000000004,199.967,51262
300.097,199.911,200.00099999999998,51264
300.08,199.981,200.03799999999998,51265
300.074,199.94,200.01999999999998,51266
300.077,199.92400000000004,199.98299999999998,51267
300.062,199.911,199.97799999999998,51268
300.043,199.91500000000002,199.988,51269
300.09999999999997,199.964,200.045,51270
300.094,199.96499999999997,200.037,51271
300.09299999999996,199.94400000000002,200.028,51272
300.099,199.945,200.03400000000002,51273
300.068,199.95999999999998,200.025,51274
300.099,199.947,200.03099999999998,51275
300.089,199.942,200.03,51276
300.105,199.942,200.04299999999998,51278
300.059,199.95499999999998,200.012,51279
300.079,199.974,200.033,51280
300.102,199.964,200.029,51281
300.09,199.971,200.029,51282
300.102,199.95099999999996,200.03900000000002,51283
300.07599999999996,199.94799999999998,200.023,51284
300.102,199.95799999999997,200.03799999999998,51285
300.08599999999996,199.96299999999997,200.03599999999997,51286
300.078,199.949,200.024,51287
300.03099999999995,199.94099999999997,199.992,51288
300.063,199.94299999999998,200.012,51289
300.067,199.95999999999998,200.025,51290
300.048,199.95499999999998,200.00400000000002,51291
300.049,199.935,200.00599999999997,51292
300.05,199.94599999999997,199.98999999999998,51294
300.084,199.925,199.97799999999998,51296
300.041,199.91500000000002,199.965,51297
300.047,199.91900000000004,199.968,51299
300.08299999999997,199.93099999999998,199.972,51300
300.058,199.913,199.97299999999998,51301
300.10699999999997,199.94799999999998,199.994,51302
300.067,199.92200000000003,199.995,51303
300.072,199.90299999999996,199.98099999999997,51304
300.072,199.93900000000002,199.98299999999998,51305
300.077,199.926,199.99099999999999,51306
300.046,199.95999999999998,200.003,51307
300.062,199.93,199.982,51308
300.085,199.942,199.98999999999998,51309
300.062,199.925,199.98299999999998,51310
300.08799999999997,199.95999999999998,200.019,51311
300.07599999999996,199.935,199.999,51312
300.013,199.93900000000002,199.97599999999997,51314
300.058,199.92900000000003,199.98299999999998,51315
300.036,199.906,199.977,51316
300.07099999999997,199.92400000000004,199.994,51318
300.066,199.91700000000003,199.998,51319
300.069,199.93400000000003,199.97799999999998,51321
300.087,199.928,199.97799999999998,51322
300.068,199.92900000000003,199.97799999999998,51323
300.09099999999995,199.966,200.024,51325
300.09099999999995,199.92700000000002,200.01099999999997,51326
300.066,199.925,199.993,51327
300.057,199.925,199.989,51329
300.092,199.96800000000002,200.032,51330
300.03,199.95099999999996,199.99099999999999,51331
300.066,199.938,199.999,51334
300.07099999999997,199.92200000000003,199.98299999999998,51335
300.103,199.93099999999998,199.988,51338
300.08299999999997,199.92700000000002,200.002,51339
300.094,199.89999999999998,199.998,51341
300.092,199.95799999999997,200.028,51342
300.096,199.94400000000002,199.998,51344
300.053,199.88299999999998,199.967,51346
300.109,199.95599999999996,200.028,51347
300.084,199.925,200.01099999999997,51348
300.09999999999997,199.945,200.03599999999997,51351
300.048,199.96099999999996,200.015,51352
300.09,199.91000000000003,199.96599999999998,51356
300.08,199.94299999999998,200.017,51357
300.072,199.95299999999997,200.019,51358
300.10699999999997,199.933,199.994,51359
300.096,199.96099999999996,200.046,51360
300.09499999999997,199.93200000000002,200.018,51362
300.117,199.98000000000002,200.052,51363
300.08799999999997,199.93599999999998,200.01299999999998,51364
300.08599999999996,199.906,200.00099999999998,51366
300.052,199.94299999999998,200.00599999999997,51367
300.092,199.937,200.01099999999997,51368
300.109,199.93200000000002,200.016,51369
300.063,199.926,199.992,51372
300.069,199.928,199.97299999999998,51374
300.059,199.947,199.982,51375
300.078,199.945,199.979,51376
300.085,199.952,199.998,51377
300.03499999999997,199.938,200.0,51378
300.02,199.93900000000002,199.97400000000002,51379
300.012,199.90699999999998,199.96,51380
300.062,199.92900000000003,199.998,51382
300.03,199.92400000000004,199.982,51383
300.048,199.94599999999997,199.998,51384
300.058,199.923,199.999,51388
300.02599999999995,199.94099999999997,199.96900000000002,51391
300.053,199.935,200.01,51392
300.067,199.96800000000002,200.019,51393
300.03299999999996,199.933,200.0,51395
300.062,199.945,200.003,51396
300.094,199.96499999999997,200.044,51398
300.09,199.98700000000002,200.03900000000002,51399
300.057,199.92700000000002,200.00400000000002,51401
300.047,199.957,200.021,51402
300.073,199.99900000000002,200.04,51404
300.055,199.94099999999997,200.00099999999998,51405
300.079,199.92000000000002,199.986,51406
300.08299999999997,199.95599999999996,200.00799999999998,51407
300.053,199.94799999999998,200.017,51408
300.07099999999997,199.92400000000004,200.003,51411
300.034,199.92900000000003,199.999,51412
300.06,199.98900000000003,200.01999999999998,51413
300.061,199.947,200.023,51416
300.08299999999997,199.93900000000002,200.01,51417
300.053,199.90499999999997,199.965,51418
300.049,199.91199999999998,199.988,51421
300.08799999999997,199.945,199.999,51422
300.072,199.952,200.015,51423
300.09,199.94799999999998,200.021,51427
300.106,199.96999999999997,200.049,51428
300.09999999999997,199.969,200.03099999999998,51429
300.065,199.928,199.995,51432
300.07599999999996,199.93400000000003,199.99599999999998,51433
300.08299999999997,199.937,199.994,51434
300.09299999999996,199.94299999999998,199.988,51435
300.09799999999996,199.96800000000002,200.01999999999998,51438
300.055,199.93,199.957,51439
300.092,199.935,199.97,51440
300.105,199.983,199.998,51441
300.08299999999997,199.926,199.982,51442
300.056,199.892,199.95,51443
300.063,199.94599999999997,200.00599999999997,51444
300.07599999999996,199.923,199.998,51445
300.06,199.93900000000002,200.0,51446
300.058,199.92700000000002,199.989,51447
300.066,199.96800000000002,200.00099999999998,51448
300.096,199.94599999999997,199.995,51450
300.085,199.91199999999998,199.97400000000002,51451
300.082,199.93599999999998,199.97400000000002,51452
300.074,199.93099999999998,199.994,51453
300.099,199.96999999999997,200.014,51454
300.075,199.954,200.022,51457
300.104,199.98400000000004,200.04099999999997,51458
300.099,199.94299999999998,199.987,51461
300.08099999999996,199.94299999999998,200.01299999999998,51466
300.09299999999996,199.95999999999998,200.023,51467
300.063,199.90800000000002,199.97299999999998,51468
300.12,199.98400000000004,200.02599999999998,51471
300.06,199.964,200.023,51472
300.08,199.92400000000004,199.993,51473
300.08099999999996,199.94299999999998,200.016,51474
300.112,199.96699999999998,199.998,51475
300.09299999999996,199.93,199.98999999999998,51476
300.082,199.933,199.967,51478
300.07599999999996,199.92900000000003,199.977,51479
300.02,199.93400000000003,199.98099999999997,51480
300.067,199.918,199.964,51481
300.039,199.95499999999998,199.982,51482
300.061,199.899,199.954,51483
300.07099999999997,199.928,199.96599999999998,51487
300.062,199.91700000000003,199.951,51488
300.07099999999997,199.945,200.00099999999998,51490
300.06,199.921,199.97400000000002,51491
300.058,199.93,199.97,51493
300.069,199.92400000000004,199.97,51494
300.065,199.928,199.984,51496
300.062,199.93099999999998,199.96900000000002,51497
300.08099999999996,199.97500000000002,200.022,51498
300.084,199.966,199.963,51499
300.09299999999996,199.95099999999996,199.964,51501
300.063,199.945,199.997,51502
300.06,199.95099999999996,200.0,51504
300.079,199.966,199.989,51505
300.072,199.95099999999996,199.992,51506
300.089,199.957,199.98,51507
300.05,199.94099999999997,199.975,51508
300.07099999999997,199.93400000000003,199.98499999999999,51509
300.049,199.947,199.97299999999998,51512
300.09099999999995,199.93900000000002,199.982,51513
300.052,199.92700000000002,199.97400000000002,51514
300.08599999999996,199.95299999999997,199.993,51515
300.034,199.95,199.98299999999998,51517
300.061,199.91199999999998,199.959,51518
300.08099999999996,199.923,199.964,51519
300.079,199.925,199.96099999999998,51520
300.05400000000003,199.901,199.96,51521
300.01,199.93099999999998,199.968,51522
300.075,199.935,199.977,51523
300.079,199.937,199.98999999999998,51524
300.072,199.95099999999996,199.99099999999999,51525
300.08299999999997,199.95099999999996,200.018,51528
300.056,199.945,199.999,51529
300.052,199.96099999999996,200.00900000000001,51530
300.074,199.949,199.96,51531
300.042,199.877,199.965,51535
300.08099999999996,199.93099999999998,199.982,51536
300.08299999999997,199.966,200.007,51537
300.09,199.92200000000003,199.938,51538
300.087,199.913,199.984,51539
300.08599999999996,199.95,200.014,51540
300.069,199.942,199.999,51541
300.082,199.94299999999998,200.01299999999998,51542
300.103,199.937,199.977,51545
300.07099999999997,199.926,199.993,51546
300.066,199.923,199.997,51547
300.069,199.95499999999998,200.022,51548
300.082,199.95499999999998,200.03099999999998,51549
300.058,199.93,200.00599999999997,51550
300.08799999999997,199.94299999999998,200.02599999999998,51551
300.09499999999997,199.95099999999996,200.029,51552
300.07,199.93900000000002,200.014,51553
300.09999999999997,199.95,200.04299999999998,51554
300.048,199.94,200.01099999999997,51556
300.133,199.99,200.06,51557
300.07099999999997,199.96800000000002,200.028,51559
300.08799999999997,199.94,200.03400000000002,51560
300.097,199.937,200.03799999999998,51562
300.08599999999996,199.937,200.02599999999998,51563
300.101,199.95999999999998,200.047,51564
300.102,199.976,200.042,51565
300.09,199.95099999999996,200.028,51567
300.057,199.94799999999998,200.023,51568
300.079,199.95599999999996,200.03099999999998,51570
300.064,199.93099999999998,200.018,51571
300.103,199.93099999999998,200.019,51572
300.123,199.95999999999998,200.052,51573
300.109,199.952,200.04799999999997,51574
300.087,199.95799999999997,200.042,51575
300.08099999999996,199.92700000000002,200.016,51576
300.074,199.92700000000002,200.015,51577
300.048,199.928,200.00599999999997,51578
300.069,199.93,200.01099999999997,51580
300.034,199.94799999999998,199.99599999999998,51581
300.069,199.94099999999997,200.024,51582
300.07,199.962,200.016,51584
300.069,199.94400000000002,200.019,51585
300.068,199.937,200.016,51586
300.069,199.94599999999997,200.01999999999998,51587
300.066,199.933,200.01299999999998,51588
300.065,199.933,200.01299999999998,51589
300.078,199.95299999999997,200.03,51590
300.068,199.938,200.01,51591
300.05400000000003,199.94799999999998,200.005,51592
300.06,199.954,200.01999999999998,51593
300.08599999999996,199.957,200.032,51595
300.077,199.949,200.032,51596
300.122,199.998,200.06,51598
300.08299999999997,199.959,200.03599999999997,51600
300.062,199.94599999999997,200.029,51602
300.07,199.935,200.02599999999998,51604
300.08599999999996,199.947,200.042,51606
300.027,199.93099999999998,199.99599999999998,51608
300.079,199.942,200.03400000000002,51610
300.052,199.947,200.01299999999998,51612
300.07599999999996,199.938,200.032,51614
300.07599999999996,199.937,200.023,51616
300.064,199.925,200.017,51618
300.085,199.935,200.035,51620
300.058,199.95299999999997,200.021,51622
300.06,199.921,200.022,51624
300.094,199.957,200.053,51626
300.066,199.93900000000002,200.028,51628
300.063,199.94400000000002,200.023,51630
300.064,199.93099999999998,200.017,51632
300.079,199.926,200.024,51634
300.09499999999997,199.97199999999998,200.04799999999997,51636
300.087,199.95599999999996,200.037,51638
300.09499999999997,199.962,200.044,51640
300.111,199.98000000000002,200.058,51642
300.127,199.978,200.057,51644
300.099,199.95999999999998,200.03900000000002,51646
300.09099999999995,199.96299999999997,200.03,51647
300.09799999999996,199.90800000000002,199.98099999999997,51649
300.124,199.993,200.06,51650
300.11,199.947,200.01,51651
300.106,199.93099999999998,200.017,51652
300.121,199.952,200.023,51653
300.111,199.937,200.019,51654
300.108,199.93900000000002,199.984,51655
300.131,199.928,200.002,51659
300.125,199.93200000000002,200.002,51660
300.118,199.914,199.992,51663
300.09099999999995,199.921,200.0,51665
300.08099999999996,199.95099999999996,200.029,51667
300.102,199.92400000000004,200.003,51668
300.077,199.914,199.986,51669
300.096,199.93099999999998,200.017,51670
300.097,199.92900000000003,200.01,51671
300.09799999999996,199.916,200.002,51672
300.10699999999997,199.947,200.019,51674
300.101,199.926,200.00400000000002,51675
300.097,199.926,200.014,51676
300.087,199.91700000000003,199.995,51677
300.106,199.91500000000002,199.995,51680
300.092,199.93599999999998,200.005,51681
300.09299999999996,199.93200000000002,200.01299999999998,51682
300.097,199.935,200.01,51684
300.075,199.925,200.00400000000002,51686
300.07,199.93400000000003,199.999,51688
300.103,199.91500000000002,199.99099999999999,51690
300.099,199.92400000000004,199.99599999999998,51692
300.08799999999997,199.911,200.003,51694
300.087,199.933,200.00099999999998,51696
300.111,199.94099999999997,200.00799999999998,51697
300.084,199.914,200.003,51698
300.09499999999997,199.93400000000003,199.998,51699
300.104,199.94799999999998,200.015,51700
300.11,199.937,200.012,51701
300.101,199.90800000000002,200.002,51702
300.113,199.935,200.007,51703
300.08099999999996,199.91900000000004,200.019,51704
300.104,199.906,200.01099999999997,51705
300.118,199.92700000000002,200.021,51706
300.111,199.937,199.998,51707
300.124,199.94,200.03400000000002,51708
300.137,199.971,200.01099999999997,51709
300.101,199.892,200.00400000000002,51710
300.117,199.935,199.993,51711
300.099,199.91199999999998,200.00799999999998,51712
300.09799999999996,199.92000000000002,199.99099999999999,51713
300.115,199.94,199.967,51714
300.104,199.92200000000003,199.968,51715
300.105,199.93,199.956,51716
300.101,199.93200000000002,200.0,51717
300.084,199.902,199.982,51718
300.073,199.91199999999998,199.986,51719
300.104,199.902,199.99099999999999,51720
300.12,199.94099999999997,199.98999999999998,51721
300.13,199.94799999999998,200.01,51722
300.084,199.90800000000002,199.97799999999998,51723
300.115,199.94099999999997,200.0,51724
300.105,199.904,199.98099999999997,51725
300.105,199.88299999999998,199.988,51726
300.111,199.904,199.994,51727
300.085,199.89999999999998,200.003,51728
300.09799999999996,199.909,200.018,51729
300.105,199.933,200.023,51730
300.113,199.926,199.97299999999998,51731
300.103,199.94,200.024,51732
300.112,199.92200000000003,200.00400000000002,51733
300.078,199.93400000000003,200.00799999999998,51734
300.104,199.894,199.98999999999998,51735
300.111,199.923,199.994,51736
300.116,199.928,200.016,51737
300.123,199.93200000000002,200.03400000000002,51738
300.101,199.923,199.997,51739
300.102,199.904,200.00400000000002,51740
300.116,199.91500000000002,200.005,51741
300.109,199.89,199.97299999999998,51742
300.115,199.911,200.005,51743
300.129,199.913,199.997,51744
300.117,199.92400000000004,199.997,51746
300.132,199.947,200.00799999999998,51747
300.111,199.918,200.02700000000002,51748
300.126,199.95299999999997,200.03599999999997,51749
300.09799999999996,199.901,200.00799999999998,51750
300.106,199.911,199.999,51751
300.105,199.92000000000002,199.995,51752
300.116,199.945,199.982,51753
300.089,199.904,199.997,51754
300.066,199.92900000000003,200.01999999999998,51755
300.07099999999997,199.92900000000003,200.023,51756
300.08,199.91900000000004,200.00099999999998,51757
300.068,199.91199999999998,200.015,51758
300.085,199.90800000000002,199.96900000000002,51759
300.092,199.91000000000003,200.0,51760
300.082,199.93200000000002,200.021,51761
300.072,199.913,200.002,51762
300.061,199.93200000000002,200.00599999999997,51763
300.072,199.904,199.98,51764
300.087,199.94,199.995,51765
300.064,199.90299999999996,199.992,51766
300.073,199.90699999999998,200.0,51767
300.053,199.933,200.018,51768
300.089,199.92700000000002,199.993,51769
300.061,199.90699999999998,199.995,51770
300.085,199.945,200.02700000000002,51771
300.08799999999997,199.93400000000003,200.023,51772
300.075,199.906,199.998,51773
300.05400000000003,199.911,200.003,51774
300.057,199.916,199.99599999999998,51775
300.09099999999995,199.909,200.01,51776
300.068,199.92000000000002,200.012,51777
300.068,199.913,200.007,51778
300.087,199.93,200.019,51779
300.09,199.91700000000003,199.99099999999999,51780
300.061,199.918,200.00400000000002,51781
300.089,199.901,199.984,51782
300.103,199.95799999999997,200.037,51783
300.065,199.94299999999998,200.01099999999997,51784
300.097,199.95499999999998,200.037,51785
300.089,199.91700000000003,199.965,51786
300.063,199.89499999999998,199.98499999999999,51787
300.08299999999997,199.93900000000002,200.002,51788
300.08,199.938,200.022,51789
300.109,199.93099999999998,200.01299999999998,51790
300.06,199.916,200.00900000000001,51791
300.087,199.92000000000002,199.97,51792
300.074,199.92900000000003,200.018,51793
300.08299999999997,199.93200000000002,200.021,51794
300.061,199.93400000000003,200.01299999999998,51795
300.07099999999997,199.913,199.998,51796
300.072,199.93200000000002,200.017,51797
300.08799999999997,199.94099999999997,200.01999999999998,51798
300.075,199.933,200.014,51799
300.07599999999996,199.937,200.007,51800
300.078,199.95099999999996,200.021,51801
300.08099999999996,199.94,200.022,51802
300.082,199.94,200.02599999999998,51803
300.09499999999997,199.933,200.023,51804
300.075,199.938,200.02700000000002,51805
300.08299999999997,199.926,200.00900000000001,51806
300.058,199.913,199.982,51807
300.084,199.93099999999998,200.00900000000001,51808
300.066,199.91900000000004,200.01299999999998,51809
300.068,199.90699999999998,199.98999999999998,51810
300.07599999999996,199.933,200.018,51811
300.08299999999997,199.92900000000003,200.01299999999998,51812
300.074,199.949,200.015,51813
300.087,199.945,200.032,51814
300.05400000000003,199.96099999999996,200.00400000000002,51815
300.051,199.935,200.00099999999998,51816
300.082,199.93200000000002,200.00400000000002,51817
300.079,199.95299999999997,200.01999999999998,51818
300.09099999999995,199.95299999999997,200.012,51819
300.09099999999995,199.954,200.02599999999998,51820
300.085,199.92400000000004,200.007,51821
300.106,199.962,200.03,51822
300.07599999999996,199.94299999999998,200.007,51823
300.073,199.925,200.01299999999998,51824
300.08799999999997,199.91199999999998,199.998,51825
300.05400000000003,199.93200000000002,199.999,51826
300.12,199.94099999999997,200.03400000000002,51827
300.097,199.94099999999997,200.02599999999998,51828
300.075,199.93099999999998,199.999,51829
300.069,199.902,199.993,51830
300.062,199.928,200.017,51831
300.067,199.909,199.997,51832
300.09799999999996,199.904,199.98499999999999,51833
300.082,199.93200000000002,200.016,51834
300.089,199.937,200.01999999999998,51835
300.068,199.892,199.98299999999998,51836
300.069,199.93099999999998,200.012,51837
300.09799999999996,199.90499999999997,199.98,51838
300.057,199.901,199.96900000000002,51839
300.09299999999996,199.899,199.959,51840
300.092,199.92700000000002,199.96,51841
300.07599999999996,199.911,200.00599999999997,51842
300.09299999999996,199.91700000000003,200.0,51843
300.084,199.937,200.029,51844
300.063,199.92400000000004,200.016,51845
300.099,199.914,199.977,51846
300.058,199.911,199.989,51847
300.07099999999997,199.89499999999998,199.926,51848
300.092,199.93400000000003,200.01099999999997,51849
300.08599999999996,199.91000000000003,199.954,51850
300.099,199.901,199.987,51851
300.117,199.916,200.005,51852
300.092,199.902,199.95,51853
300.101,199.904,199.986,51854
300.097,199.91000000000003,199.995,51855
300.073,199.91199999999998,200.01,51856
300.111,199.96999999999997,200.054,51859
300.085,199.95299999999997,200.033,51861
300.10699999999997,199.90499999999997,200.01,51866
300.10699999999997,199.94,200.04099999999997,51869
300.119,199.95299999999997,200.047,51872
300.108,199.95599999999996,200.052,51875
300.108,199.91500000000002,200.025,51878
